,temp_zone_0,phvac_0,occ_0,solar,temp_outdoor,Time,day_sin,day_cos,setpt_0
2021-07-24 08:00:00,69.79856208,-2478.945609,0,283.1333333,66.34666667,7/24/2021 8:00,0.866025404,-0.5,25
2021-07-24 08:15:00,69.80681433,-2501.425632,0,322.9333333,67.22666667,7/24/2021 8:15,0.831469612,-0.555570233,25
2021-07-24 08:30:00,69.858296,-2482.230653,0,376.9333333,69.38,7/24/2021 8:30,0.79335334,-0.608761429,25
2021-07-24 08:45:00,69.90937333,-2477.903942,1,423.7333333,70.79333333,7/24/2021 8:45,0.751839807,-0.659345815,25
2021-07-24 09:00:00,70.071447,-2478.868652,1,415.4666667,71.80666667,7/24/2021 9:00,0.707106781,-0.707106781,25
2021-07-24 09:15:00,70.30700092,-2489.275775,2,495.9333333,72.72,7/24/2021 9:15,0.659345815,-0.751839807,25
2021-07-24 09:30:00,70.55105275,-2490.084565,1,570.6,74.02,7/24/2021 9:30,0.608761429,-0.79335334,25
2021-07-24 09:45:00,70.7774185,-2513.318343,1,625.5333333,73.69333333,7/24/2021 9:45,0.555570233,-0.831469612,25
2021-07-24 10:00:00,71.0098175,-2537.292195,0,602.5333333,75.82,7/24/2021 10:00,0.5,-0.866025404,25
2021-07-24 10:15:00,71.18356133,-2548.418485,1,547.2,75.09333333,7/24/2021 10:15,0.44228869,-0.896872742,25
2021-07-24 10:30:00,71.36995958,-2557.007031,1,666.8,76.68666667,7/24/2021 10:30,0.382683432,-0.923879533,25
2021-07-24 10:45:00,71.56390075,-2559.365499,2,729.3333333,77.18666667,7/24/2021 10:45,0.321439465,-0.946930129,25
2021-07-24 11:00:00,71.74422867,-2565.595911,2,761.2,78.15333333,7/24/2021 11:00,0.258819045,-0.965925826,25
2021-07-24 11:15:00,71.90296542,-2570.851458,0,772.1333333,77.95333333,7/24/2021 11:15,0.195090322,-0.98078528,25
2021-07-24 11:30:00,71.99771292,-2570.085956,1,794.1333333,78.84,7/24/2021 11:30,0.130526192,-0.991444861,25
2021-07-24 11:45:00,72.16002508,-2581.351365,2,810.4666667,80.23333333,7/24/2021 11:45,0.065403129,-0.997858923,25
2021-07-24 12:00:00,72.31227925,-2584.382321,1,842.2,80.22666667,7/24/2021 12:00,1.22e-16,-1.0,25
2021-07-24 12:15:00,72.45505958,-2602.228854,1,894.1333333,80.18666667,7/24/2021 12:15,-0.065403129,-0.997858923,25
2021-07-24 12:30:00,72.57470375,-2606.719171,1,777.2666667,81.01333333,7/24/2021 12:30,-0.130526192,-0.991444861,25
2021-07-24 12:45:00,72.74113042,-2612.50002,1,533.9333333,80.86666667,7/24/2021 12:45,-0.195090322,-0.98078528,25
2021-07-24 13:00:00,72.88052442,-2614.60016,1,383.3333333,80.04666667,7/24/2021 13:00,-0.258819045,-0.965925826,25
2021-07-24 13:15:00,72.99969833,-2615.379385,2,400.0,79.95333333,7/24/2021 13:15,-0.321439465,-0.946930129,25
2021-07-24 13:30:00,73.1377945,-2620.531508,3,628.8666667,79.64666667,7/24/2021 13:30,-0.382683432,-0.923879533,25
2021-07-24 13:45:00,73.3173715,-2604.299724,2,660.8,79.64,7/24/2021 13:45,-0.44228869,-0.896872742,25
2021-07-24 14:00:00,73.53136017,-2601.618078,2,772.4666667,80.58,7/24/2021 14:00,-0.5,-0.866025404,25
2021-07-24 14:15:00,73.73620817,-2769.254249,2,716.3333333,81.12666667,7/24/2021 14:15,-0.555570233,-0.831469612,25
2021-07-24 14:30:00,73.72446742,-3036.774958,2,469.3333333,80.19333333,7/24/2021 14:30,-0.608761429,-0.79335334,25
2021-07-24 14:45:00,73.64711792,-3183.545736,2,760.2,80.73333333,7/24/2021 14:45,-0.659345815,-0.751839807,25
2021-07-24 15:00:00,73.60638333,-3243.556335,2,485.8666667,80.96,7/24/2021 15:00,-0.707106781,-0.707106781,25
2021-07-24 15:15:00,73.59121567,-3240.27925,2,427.3333333,80.26666667,7/24/2021 15:15,-0.751839807,-0.659345815,25
2021-07-24 15:30:00,73.680046,-3241.870565,1,403.2666667,80.19333333,7/24/2021 15:30,-0.79335334,-0.608761429,25
2021-07-24 15:45:00,73.69115217,-3268.540588,2,438.0,80.01333333,7/24/2021 15:45,-0.831469612,-0.555570233,25
2021-07-24 16:00:00,73.73497625,-3310.201461,3,403.6666667,80.40666667,7/24/2021 16:00,-0.866025404,-0.5,25
2021-07-24 16:15:00,73.66625692,-3351.147503,2,340.4666667,80.48666667,7/24/2021 16:15,-0.896872742,-0.44228869,25
2021-07-24 16:30:00,73.61958825,-3267.829659,2,272.9333333,79.93333333,7/24/2021 16:30,-0.923879533,-0.382683432,25
2021-07-24 16:45:00,73.66196517,-3280.358261,3,286.6666667,79.91333333,7/24/2021 16:45,-0.946930129,-0.321439465,25
2021-07-24 17:00:00,73.59452892,-3314.81082,1,297.9333333,79.96666667,7/24/2021 17:00,-0.965925826,-0.258819045,25
2021-07-24 17:15:00,73.52426108,-3298.345152,1,228.0,79.76,7/24/2021 17:15,-0.98078528,-0.195090322,25
2021-07-24 17:30:00,73.4826375,-3176.148761,1,204.4,79.35333333,7/24/2021 17:30,-0.991444861,-0.130526192,25
2021-07-24 17:45:00,73.49790917,-3025.541148,1,182.8,79.3,7/24/2021 17:45,-0.997858923,-0.065403129,25
2021-07-24 18:00:00,73.59920042,-2868.987528,3,140.4666667,79.07333333,7/24/2021 18:00,-1.0,-1.84e-16,25
2021-07-24 18:15:00,73.68170033,-2781.747902,1,109.8666667,78.95333333,7/24/2021 18:15,-0.997858923,0.065403129,25
2021-07-24 18:30:00,73.61203158,-2768.941824,3,85.6,78.62666667,7/24/2021 18:30,-0.991444861,0.130526192,25
2021-07-24 18:45:00,73.63084558,-2774.273736,2,81.26666667,78.52666667,7/24/2021 18:45,-0.98078528,0.195090322,25
2021-07-24 19:00:00,73.63871867,-2771.07969,2,62.33333333,78.32,7/24/2021 19:00,-0.965925826,0.258819045,25
2021-07-24 19:15:00,73.58379467,-2783.974035,2,47.53333333,78.10666667,7/24/2021 19:15,-0.946930129,0.321439465,25
2021-07-24 19:30:00,73.561634,-2773.751024,1,20.33333333,77.98,7/24/2021 19:30,-0.923879533,0.382683432,25
2021-07-24 19:45:00,73.49612392,-2787.444294,1,18.13333333,77.7,7/24/2021 19:45,-0.896872742,0.44228869,25
2021-07-24 20:00:00,73.39238208,-2784.262128,1,6.866666667,77.36,7/24/2021 20:00,-0.866025404,0.5,25
2021-07-24 20:15:00,73.28394275,-2793.960811,1,4.0,77.09333333,7/24/2021 20:15,-0.831469612,0.555570233,25
2021-07-24 20:30:00,73.20306333,-2796.467759,1,0.0,76.82666667,7/24/2021 20:30,-0.79335334,0.608761429,25
2021-07-24 20:45:00,73.14787625,-2803.711588,1,0.0,76.59333333,7/24/2021 20:45,-0.751839807,0.659345815,25
2021-07-24 21:00:00,73.05602375,-2816.149463,1,0.0,76.38666667,7/24/2021 21:00,-0.707106781,0.707106781,25
2021-07-24 21:15:00,72.97785583,-2806.469044,1,0.0,76.31333333,7/24/2021 21:15,-0.659345815,0.751839807,25
2021-07-24 21:30:00,72.93666867,-2788.96397,1,0.0,76.24,7/24/2021 21:30,-0.608761429,0.79335334,25
2021-07-24 21:45:00,72.84798267,-2786.198258,1,0.0,76.08666667,7/24/2021 21:45,-0.555570233,0.831469612,25
2021-07-24 22:00:00,72.8019775,-2792.476754,1,0.0,75.88,7/24/2021 22:00,-0.5,0.866025404,25
2021-07-24 22:15:00,72.76175292,-2783.088957,1,0.0,75.83333333,7/24/2021 22:15,-0.44228869,0.896872742,25
2021-07-24 22:30:00,72.76011458,-2768.139301,1,0.0,75.74666667,7/24/2021 22:30,-0.382683432,0.923879533,25
2021-07-24 22:45:00,72.72257675,-2758.384322,1,0.0,75.63333333,7/24/2021 22:45,-0.321439465,0.946930129,25
2021-07-24 23:00:00,72.54351342,-2759.007725,0,0.0,75.67333333,7/24/2021 23:00,-0.258819045,0.965925826,25
2021-07-24 23:15:00,72.29859625,-2768.572346,0,0.0,75.7,7/24/2021 23:15,-0.195090322,0.98078528,25
2021-07-24 23:30:00,72.12683817,-2772.361796,0,0.0,74.6,7/24/2021 23:30,-0.130526192,0.991444861,25
2021-07-24 23:45:00,71.92539575,-2777.706269,0,0.0,73.86666667,7/24/2021 23:45,-0.065403129,0.997858923,25
2021-07-25 00:00:00,71.72529792,-2788.330603,0,0.0,73.56666667,7/25/2021 0:00,0.0,1.0,25
2021-07-25 00:15:00,71.5358395,-2795.086489,0,0.0,73.67333333,7/25/2021 0:15,0.065403129,0.997858923,25
2021-07-25 00:30:00,71.36840425,-2789.80866,0,0.0,73.62,7/25/2021 0:30,0.130526192,0.991444861,25
2021-07-25 00:45:00,71.2449245,-2788.022456,0,0.0,73.99333333,7/25/2021 0:45,0.195090322,0.98078528,25
2021-07-25 01:00:00,71.13862267,-2794.037724,0,0.0,74.12666667,7/25/2021 1:00,0.258819045,0.965925826,25
2021-07-25 01:15:00,71.00700133,-2782.332243,0,0.0,74.13333333,7/25/2021 1:15,0.321439465,0.946930129,25
2021-07-25 01:30:00,70.90551217,-2789.58585,0,0.0,74.26666667,7/25/2021 1:30,0.382683432,0.923879533,25
2021-07-25 01:45:00,70.79256783,-2802.282768,0,0.0,74.21333333,7/25/2021 1:45,0.44228869,0.896872742,25
2021-07-25 02:00:00,70.69054542,-2799.832455,0,0.0,74.28,7/25/2021 2:00,0.5,0.866025404,25
2021-07-25 02:15:00,70.63291233,-2799.566019,0,0.0,74.38,7/25/2021 2:15,0.555570233,0.831469612,25
2021-07-25 02:30:00,70.57461725,-2803.428327,0,0.0,74.36,7/25/2021 2:30,0.608761429,0.79335334,25
2021-07-25 02:45:00,70.50912583,-2788.310603,0,0.0,74.33333333,7/25/2021 2:45,0.659345815,0.751839807,25
2021-07-25 03:00:00,70.43230317,-2801.128735,0,0.0,73.9,7/25/2021 3:00,0.707106781,0.707106781,25
2021-07-25 03:15:00,70.36348842,-2782.968723,0,0.0,73.64666667,7/25/2021 3:15,0.751839807,0.659345815,25
2021-07-25 03:30:00,70.32736617,-2774.523593,0,0.0,72.97333333,7/25/2021 3:30,0.79335334,0.608761429,25
2021-07-25 03:45:00,70.27568958,-2793.351768,0,0.0,72.28666667,7/25/2021 3:45,0.831469612,0.555570233,25
2021-07-25 04:00:00,70.22502217,-2774.91635,0,0.0,72.18666667,7/25/2021 4:00,0.866025404,0.5,25
2021-07-25 04:15:00,70.15223283,-2792.32019,0,0.0,72.11333333,7/25/2021 4:15,0.896872742,0.44228869,25
2021-07-25 04:30:00,70.08894133,-2783.456303,0,0.0,71.18,7/25/2021 4:30,0.923879533,0.382683432,25
2021-07-25 04:45:00,70.0363625,-2798.065379,0,0.0,70.82666667,7/25/2021 4:45,0.946930129,0.321439465,25
2021-07-25 05:00:00,70.00849092,-2805.498661,0,0.0,71.00666667,7/25/2021 5:00,0.965925826,0.258819045,25
2021-07-25 05:15:00,69.95197717,-2812.084726,0,0.0,71.18666667,7/25/2021 5:15,0.98078528,0.195090322,25
2021-07-25 05:30:00,69.89880183,-2813.238178,0,0.0,71.09333333,7/25/2021 5:30,0.991444861,0.130526192,25
2021-07-25 05:45:00,69.84289633,-2818.041497,0,0.0,70.78,7/25/2021 5:45,0.997858923,0.065403129,25
